2020-03-18 06:37:20,359 person-reid-tiny-baseline INFO: Running with config:
baseline
2020-03-18 06:37:26,130 person-reid-tiny-baseline.train INFO: start training
2020-03-18 07:05:35,816 person-reid-tiny-baseline.train INFO: Epoch[6] Iteration[20/186] Loss: 5.837, LossID: 4.067, LossGlobal: 0.409, LossLocal: 1.178, LossCenter: 0.182, Acc: 0.300, Base Lr: 2.11e-04
2020-03-18 07:05:53,588 person-reid-tiny-baseline.train INFO: Epoch[6] Iteration[30/186] Loss: 5.723, LossID: 3.954, LossGlobal: 0.413, LossLocal: 1.184, LossCenter: 0.172, Acc: 0.311, Base Lr: 2.11e-04
2020-03-18 07:06:11,403 person-reid-tiny-baseline.train INFO: Epoch[6] Iteration[40/186] Loss: 5.634, LossID: 3.872, LossGlobal: 0.412, LossLocal: 1.182, LossCenter: 0.168, Acc: 0.344, Base Lr: 2.11e-04
2020-03-18 07:06:29,115 person-reid-tiny-baseline.train INFO: Epoch[6] Iteration[50/186] Loss: 5.520, LossID: 3.769, LossGlobal: 0.410, LossLocal: 1.181, LossCenter: 0.161, Acc: 0.372, Base Lr: 2.11e-04
2020-03-18 07:06:46,896 person-reid-tiny-baseline.train INFO: Epoch[6] Iteration[60/186] Loss: 5.434, LossID: 3.695, LossGlobal: 0.408, LossLocal: 1.180, LossCenter: 0.151, Acc: 0.386, Base Lr: 2.11e-04
2020-03-18 07:07:04,632 person-reid-tiny-baseline.train INFO: Epoch[6] Iteration[70/186] Loss: 5.390, LossID: 3.659, LossGlobal: 0.408, LossLocal: 1.179, LossCenter: 0.145, Acc: 0.396, Base Lr: 2.11e-04
2020-03-18 07:07:22,413 person-reid-tiny-baseline.train INFO: Epoch[6] Iteration[80/186] Loss: 5.328, LossID: 3.606, LossGlobal: 0.407, LossLocal: 1.177, LossCenter: 0.138, Acc: 0.412, Base Lr: 2.11e-04
2020-03-18 07:07:40,117 person-reid-tiny-baseline.train INFO: Epoch[6] Iteration[90/186] Loss: 5.260, LossID: 3.547, LossGlobal: 0.406, LossLocal: 1.177, LossCenter: 0.130, Acc: 0.427, Base Lr: 2.11e-04
2020-03-18 07:07:57,855 person-reid-tiny-baseline.train INFO: Epoch[6] Iteration[100/186] Loss: 5.188, LossID: 3.482, LossGlobal: 0.406, LossLocal: 1.176, LossCenter: 0.124, Acc: 0.444, Base Lr: 2.11e-04
2020-03-18 07:08:15,616 person-reid-tiny-baseline.train INFO: Epoch[6] Iteration[110/186] Loss: 5.141, LossID: 3.441, LossGlobal: 0.406, LossLocal: 1.175, LossCenter: 0.119, Acc: 0.453, Base Lr: 2.11e-04
2020-03-18 07:08:33,300 person-reid-tiny-baseline.train INFO: Epoch[6] Iteration[120/186] Loss: 5.082, LossID: 3.390, LossGlobal: 0.405, LossLocal: 1.174, LossCenter: 0.114, Acc: 0.467, Base Lr: 2.11e-04
